,Profit
21211,71.88
30710,-0.72
3836,55.56
23757,15.9
36400,28.8
1826,0.0
23079,2.552
39827,-0.75
29700,82.188
3910,347.76
26004,-108.266
12689,114.3
29413,16.02
9807,199.92
7949,89.625
18352,12.8
40570,-2.3232
2012,148.68
25078,-1.944
7225,34.14
742,735.034
1671,-10.629
33497,101.07
13618,335.513
40741,-0.2685
23406,178.2
14580,8.766
28499,-122.808
21632,-66.528
7786,4.6644
28296,16.3352
41733,17.6016
15610,21.1428
38815,-12.876
42961,12.12
13702,7.82
6407,-20.844
20834,4.68
219,11.685
48332,-3.906
35869,0.5994
3702,59.04
6810,1.56
42461,3.6
24521,17.1
12009,18.486
20969,-7.98
2289,107.346
38500,9.12
15355,-0.972
45794,4.05
38109,-5.082
5563,10.92
9008,-86.3016
31058,24.03
48408,10.32
2342,32.01
27389,2.64
36897,-2.112
34377,1.44
12604,-2.544
11546,0.99
1786,369.27
45822,0.75
11220,72.36
44751,2.82
20807,0.0
40728,10.83
36780,12.48
43295,11.2504
14362,76.56
17638,-114.24
37575,25.176
9224,31.22
34278,22.3
12472,-35.328
6383,-155.175
40798,7.0096
31777,7.11
39900,14.94
27063,1.66
7184,12.0765
11594,-12.6714
5881,114.248
12957,58.12
28116,-499.11
3305,629.991
29577,11.07
44919,5.67
18246,32.76
22341,207.45
3064,16.9308
39544,-65.1504
15130,-2.88
37513,1.65
22362,6.7536
6181,-50.976
38681,-28.3941
46307,3.21
48996,-7.2
39924,-206.325
38829,23.808
23186,-50.175
22962,7.92
38202,13.932
324,334.499
43593,6.8274
28862,17.8935
29209,12.42
30675,19.596
27505,5.88
38783,-11.61
2541,9.24
19655,180.24
43625,-8.628
14741,1.404
26717,0.0
26931,28.28
80,7.152
29913,18.7695
1803,31.8603
27013,28.68
7625,9.72
8478,-28.7964
19805,12.96
1106,40.23
47492,6.84
47115,4.5
18986,35.0973
22427,57.6
21688,32.655
28593,12.54
15599,303.354
31399,5.61
45779,-67.2
23727,-39.456
11753,218.82
19415,-25.875
2992,5.65776
5181,503.782
18166,357.18
323,3.7996
9986,-14.202
13620,1.64
22517,21.15
42670,17.58
25119,6.12
30735,2.56
9367,4.16
45512,5.9316
32992,16.5564
35250,3.3
45629,-1.086
35015,18.96
23272,19.53
44556,28.56
12656,22.6782
26780,59.373
45518,-11.6712
22600,-207.012
44330,0.96
43883,11.2
47929,-17.712
30704,8.4966
29728,-153.936
38835,20.58
16284,1.8612
24980,14.1
13579,25.488
1684,141.48
44967,5.4768
24348,-8.175
120,2097.03
18641,103.632
18650,15.78
48056,-5.6826
950,-38.664
4062,18.99
31474,2.2288
3510,18.645
39584,-25.902
8658,-13.572
10279,757.411
13858,63.09
43533,6.15
2325,263.13
12033,-392.892
44532,-9.894
29935,13.02
28786,41.92
31762,-97.032
39374,11.44
44620,-5.376
1068,3.3
45458,5.07
38503,10.08
10657,83.736
6524,145.08
38606,13.74
27130,23.16
23120,7.4925
26450,11.37
24465,-49.29
41363,12.66
22630,33.3
41357,-3.708
2778,4.49
17370,5.4
43067,6.6
36756,21.0
31919,8.94
8960,4.02
25981,5.79
21056,1.5216
12425,75.6
46668,1.32
9167,163.38
10413,8.464
28313,13.14
27805,81.0
37206,-80.2305
31256,4.2336
3581,265.02
40895,0.0
25804,17.7
36852,12.3
11010,19.92
48655,-19.344
27714,-58.164
31960,-3.472
20027,51.6
48638,1.32
15458,24.72
8755,118.8
35810,8.409
1635,2.9568
14871,-150.43
12895,1.35
13674,-15.984
44287,10.8
15984,-594.09
14314,108.823
10989,68.34
12899,-989.856
36165,3.0576
18870,-14.28
46908,-1.152
36959,0.744
11359,27.84
3798,-36.552
25550,29.01
11309,-33.636
14473,13.89
8248,30.3
46225,6.32
802,-2639.99
14856,47.64
15621,56.31
23720,13.92
14492,208.32
28121,31.08
15824,10.5
3905,123.3
31967,49.2
25652,8.91
35366,18.2352
28277,47.8629
22862,2.7
23068,39.6
9555,6.27
17649,0.92
772,496.98
25440,39.4438
10421,11.16
27931,0.72
23722,97.23
27625,12.8
38217,-40.44
36239,15.876
17722,-1181.28
25756,10.22
47973,4.47
36500,-48.24
8492,63.9
5345,6.24
37835,1.764
5040,28.8
48604,-3.228
16338,154.08
44787,0.8595
31448,21.0128
5959,182.26
30051,-28.41
3461,-13.32
20109,111.8
11757,123.42
32181,37.8
38864,88.725
17247,23.24
33694,25.2
34956,3.876
38851,-2.568
30589,36.813
3799,8.8784
14006,118.824
7402,-7.172
48630,-8.6058
3431,118.16
14532,-7.929
48576,-3.7872
38676,42.32
30759,83.1924
19044,-136.362
3944,272.792
14555,7.25
7305,2.52
36238,21.24
36794,1.9488
29128,0.0
18600,118.32
22730,14.28
28086,133.206
21940,2.19
7563,-137.664
25665,67.84
29392,1.812
19391,41.535
35759,10.68
10490,99.696
24587,36.024
33345,-47.104
3231,15.12
9830,-36.27
23431,459.962
17403,11.28
9068,156.96
42375,-80.016
44831,-2.628
9767,-431.088
23683,121.86
43196,5.46
40552,9.9
200,130.08
46453,-2.2
40621,3.48
23875,121.95
31536,1.2112
15085,2.73
11127,367.488
25780,-0.804
30801,76.8
21096,21.56
8279,12.771
2744,186.06
36171,5.88
48607,4.02
23452,16.8
29019,-8.424
17319,-92.7996
30267,12.24
34893,25.0938
5501,154.251
36472,24.561
22924,7.92
25870,19.041
25769,-32.36
7237,3.0
3755,237.15
17552,-719.208
8726,6.5569
37440,9.96
12307,4.32
6631,35.7
12639,7.65
18967,-181.44
29157,-17.76
29211,37.17
38519,-21.1068
4296,243.74
42131,7.9752
37773,22.518
8224,5.52
39363,50.688
4750,362.687
5253,202.64
9401,5.55
41839,25.792
12365,-25.875
13256,131.76
27346,79.95
10904,-410.912
1608,27.6669
29102,-28.784
29694,9.2
18294,34.29
48707,4.8525
5294,21.75
37914,3.6645
29761,15.3
39530,15.9
48389,3.3408
4556,22.47
47038,9.46
33603,66.5088
28224,-386.957
34174,7.98
47932,-6.392
22550,5.04
47265,7.3788
9234,-141.84
31093,57.756
43083,18.54
44761,-39.66
35565,13.86
2305,338.22
19591,37.26
857,25.62
46302,5.193
10536,4.64
48203,0.1744
39150,4.65
33117,-11.19
821,29.61
45269,2.97
29273,1.2852
29356,175.5
20355,-8.56
585,191.997
5533,7.14
36082,24.06
37537,40.3128
36956,-120.513
34517,1.384
1397,1159.99
33527,-9.936
1877,189.42
28722,84.14
28339,48.5392
34739,6.372
7686,42.84
24721,114.18
27620,20.4
8895,51.0
43854,0.96
6425,164.7
2418,209.979
40525,-186.648
48154,6.3
2678,182.28
35331,24.84
6605,106.625
32053,4.98
20972,5.76
26241,-419.305
4347,24.0
45155,7.44
43775,-6.8816
967,348.81
28518,46.24
7879,19.1646
29349,77.7
33352,35.0
747,26.74
6161,1.02
49657,-7.4358
9287,-31.616
26448,7.38
33141,63.84
28137,-59.0
41509,10.02
1032,483.93
13624,9.54
13295,9.9
23783,0.48
18585,4.5657
30626,-147.865
21397,80.4
19027,21.8192
27859,53.2704
2601,298.51
48806,0.46
19735,38.85
42917,4.6782
17717,-26.748
38943,1.92
5270,109.89
4283,-118.114
12586,16.05
19349,-12.21
30039,12.42
21227,18.48
40144,14.4
3698,-280.224
29002,4.14
14936,166.6
47236,2.64
6758,25.68
40402,2.88
4903,179.996
6693,15.56
24439,34.05
4475,13.26
10422,-123.998
30159,-53.64
41322,22.941
26176,42.6
29177,53.9946
47117,4.17
6935,34.32
42767,-13.854
32671,-3.888
27038,4.32
14032,1.512
22710,2.28
24043,13.86
29093,25.1496
38219,-15.776
27496,1.44
23759,8.64
22278,8.64
48603,5.7
41541,-10.212
36097,34.96
482,27.222
43054,-5.064
44590,10.96
3075,-4.404
37321,1.56
34389,-92.492
38193,13.53
21406,65.7
17933,0.0
45774,6.21
48343,2.3814
45011,-7.392
39031,9.54
35942,13.9972
20518,0.0
48073,-1.236
32445,52.776
40765,11.7741
3563,107.55
11532,54.36
1480,13.071
31026,-53.8746
36201,0.57
3766,3.5775
22199,-154.512
28375,15.96
2029,58.665
13160,198.882
27134,2.4
11947,-149.78
18805,14.3172
44152,4.98
10743,146.7
7193,3.78
21023,12.9
28956,71.991
33195,17.232
20485,100.8
8473,64.8
44705,11.04
9186,120.96
22396,108.08
26770,12.672
10842,64.908
17566,107.613
28187,14.76
18902,2.22
22256,130.5
24422,-1.6758
30124,1.95
37655,2.82
12475,413.184
15601,84.6
2627,0.0
20352,37.35
34458,20.58
26690,4.8588
24782,74.1
29060,23.1
2499,8.9208
18671,30.0
30298,48.12
5165,67.488
31326,10.44
42898,-4.0605
38009,7.95
1253,95.04
724,413.28
3633,7.98
37182,-89.232
41522,3.456
3855,-615.96
36049,7.28
27333,10.08
15726,153.61
28447,19.44
14934,28.6578
32237,27.48
20120,25.362
20571,69.435
27267,10.56
33707,9.7812
10496,63.09
18698,-36.72
23372,28.12
35389,29.43
13192,-23.334
24164,5.46
35269,-33.144
35227,1.062
14563,88.05
44489,12.9129
19246,66.66
37339,14.08
23329,-2.187
3661,91.62
15158,49.68
49526,-3.9032
17608,25.5798
17353,9.7164
13236,-330.736
18829,41.16
30872,101.579
47767,3.54
23791,-61.152
14916,8.61
16463,-25.848
40023,-33.996
34746,30.48
4237,467.992
13904,25.32
12358,300.72
3356,-30.69
22091,173.34
22698,-3.6
17874,147.244
22086,23.96
2662,234.27
24221,-20.88
5102,10.4875
5548,284.085
11960,3.28
2789,-5.4639
37522,-6.735
34777,12.15
22892,1.2
16696,88.5528
18941,10.8
3548,377.34
6082,5.07
19103,80.16
46043,0.72
13643,22.68
18092,66.03
47889,-0.354
23231,80.6312
20382,-5.28
38013,14.31
18478,91.41
26388,27.78
39366,-46.8776
19533,170.31
27436,25.32
22855,5.778
48820,-8.1312
31025,37.62
3452,12.45
8440,6.24
29104,2.52
37709,11.442
32629,-34.56
27511,4.6956
16133,74.46
48824,-10.746
25497,56.88
4337,9.48
33554,-12.8799
2245,959.14
48585,1.77
43737,1.062
15469,-79.605
22907,82.9293
20589,-75.72
24382,-5.118
15769,-116.208
48880,3.72
16247,-25.71
11076,8.92
14320,203.04
20192,5.58
35226,5.955
36100,1.08
41653,12.6
42110,15.75
47956,2.61
6920,111.302
2304,20.0392
7974,53.52
1653,0.3112
22254,0.84
48973,1.23
16368,-28.32
1243,13.41
32976,4.782
7679,10.2
35225,25.05
5031,4.98
42320,9.288
9391,192.42
27221,5.0
32206,22.74
12092,-786.172
39633,20.34
31793,-20.432
42398,-5.841
47700,27.693
36367,25.68
44844,16.18
16135,-5.376
9086,-8.944
21822,49.14
35252,30.12
45697,18.46
40790,1.35
24614,14.72
17377,-14.7931
35110,-61.888
29108,146.4
35065,-25.695
35470,24.78
9604,19.98
24705,-0.768
45970,5.949
39011,27.2862
38875,9.0
12575,-11.336
7385,47.28
7956,0.0628
34191,39.04
49494,-5.4654
43945,8.12
8206,93.96
3568,23.22
12451,36.54
13104,-134.364
23945,-193.05
46478,4.884
13595,608.25
37082,17.22
17759,-26.22
15236,144.45
9055,-66.96
7947,88.83
34688,3.3088
13168,2.87888
14577,357.48
16714,38.58
14940,190.373
40787,-7.992
5225,-339.705
1544,190.021
32476,2.85
22265,14.44
44210,-43.956
18848,70.722
1395,22.2
24859,84.96
16381,208.305
20985,29.994
4644,541.62
9549,36.864
36521,20.88
24683,10.74
10417,95.4
46211,0.48
18495,-0.525
22643,32.46
15433,-229.08
26574,0.45
10783,27.84
10817,42.48
45770,-18.8728
37324,27.36
3507,57.888
16466,-51.6
16540,-4.416
22029,-76.752
13793,66.24
25011,-103.988
46705,-5.67
33786,16.68
8435,-162.23
48706,1.6704
12990,264.87
39669,2.16
5323,2.97
4009,43.008
30230,69.48
29733,-9.7956
24308,-7.116
28958,2.6
4543,252.84
9058,-25.68
22960,21.66
5595,4.914
18804,26.4
33112,-21.096
49332,-17.136
33404,146.97
47275,-12.54
17168,2.0358
7449,4.83
25943,3.87
41761,15.76
38830,26.76
25484,1.59
40156,-1.456
28117,-16.035
13926,5.7
26889,3.768
30357,-6.828
47747,4.2804
28932,11.82
25229,13.88
35364,5.58
13172,2.8836
47935,5.52
36214,6.006
6600,48.24
35101,37.84
7861,134.4
45259,4.8
39929,4.976
11661,38.172
6552,188.785
27814,-9.0
27100,35.28
19688,-95.484
46711,-3.0576
13154,78.876
2300,20.196
10527,320.4
7173,227.7
6708,3.42
35828,58.59
21870,34.26
24864,7.56
26952,18.618
4589,187.92
35311,0.0
35528,18.72
12400,385.375
42453,-5.256
21499,1.68
44135,-55.8
45615,-31.08
9165,-6.942
22681,14.16
31150,38.52
14293,60.4752
20322,60.1412
17252,6.7176
18439,2.78
13941,5.1184
2824,298.08
1647,547.569
6206,3.0
32428,-116.844
13585,-16.888
45007,-10.1736
31082,5.28
47911,-9.03
44057,-2.808
740,-1268.04
8760,29.76
16790,3.89
23976,12.39
39848,0.264
32605,-32.64
31311,46.71
44679,19.08
21231,-790.35
12783,144.36
44475,1.23
42189,-12.6
34044,-22.098
20924,21.99
39583,10.44
5766,105.021
15028,50.6878
45406,0.534
46848,-17.94
45338,12.8568
14493,61.44
8305,583.68
2848,-95.934
14366,6.54
19499,5.3703
47888,5.76
31049,-5.244
16077,0.42
22261,8.01
42919,8.2156
29109,-2.5248
28374,12.0
44012,5.55
11373,76.74
32359,61.08
13581,16.2
23732,13.41
10915,45.72
37502,86.76
37708,14.805
11196,1.98
15027,81.6
16522,13.89
19529,94.59
48122,-11.439
1977,778.92
19145,-41.112
5940,535.5
45923,-52.932
45245,10.208
33278,9.24
8278,6.816
48503,-19.047
44836,-11.4315
11262,89.88
32506,9.72
6592,12.918
18957,86.058
37635,-95.844
23399,69.96
8807,38.5722
35288,5.04
36530,-10.26
37589,1.648
21787,28.7196
19966,0.66
12376,36.0192
48415,4.62
37625,28.944
1052,16.4
1984,40.95
44400,33.18
11832,399.36
13632,5.1792
43274,7.065
13267,0.648
7738,525.6
34756,-63.105
42613,-112.482
14865,0.0
46648,5.9364
46731,8.022
20913,83.7
3945,7.524
40470,-11.088
940,33.93
30187,6.84
28773,-21.5685
9829,-253.8
25273,30.6
48934,7.41
23158,10.8054
45572,-23.124
29834,2.6568
37955,-50.58
31434,15.33
19357,10.2
6675,382.2
18853,5.07
20516,9.4815
43387,-30.87
23349,-62.42
32118,-47.832
34892,6.48
7745,0.72
15578,159.63
12429,87.76
39594,36.7255
47352,-24.213
26072,-0.108
7705,-38.934
34310,14.58
32025,24.24
22986,5.7
31878,8.4
46967,-40.44
38746,29.1834
22400,6.42
3391,9.48
19573,2.73
11812,1.332
43728,1.92
15975,41.79
1521,3.6
3076,49.6516
25638,4.455
40024,-76.59
14712,16.68
4047,-17.5701
1554,180.441
11729,3.6288
29910,-15.4539
4915,73.465
39814,8.526
44394,-5.2593
6312,54.9
19718,6.06
9720,6.72
27888,17.67
28849,0.72
30775,106.0
27947,38.4
24141,7.2036
42323,0.36
3416,444.57
10881,111.104
516,1644.29
31518,17.64
26528,-239.61
31199,-7.3431
30557,2.19
43561,-10.2114
15269,-24.66
34384,9.0
5991,152.418
20292,-8.204
23647,93.24
35583,41.86
17295,33.0
47642,3.882
38300,24.84
8379,8.304
39843,-18.196
28353,58.1
19882,-8.1312
18430,9.3
41201,3.9
98,1068.66
23937,73.8
10393,2.64
29496,93.12
28784,9.2
16048,4.698
40971,26.76
46092,0.0
15825,21.84
2388,-2.616
35384,-12.7233
8853,22.14
5426,5.46
34357,52.8219
47752,-51.492
8276,25.1808
7911,-172.733
25486,17.52
21366,-3.86
39090,18.54
23685,43.7842
36225,-6.248
10020,178.11
3753,205.05
12936,19.98
30333,6.8714
25267,32.346
9709,101.6
23458,261.6
32985,6.51
2020,222.76
45343,-7.377
42996,-12.7512
24414,-240.784
19756,63.162
24093,99.4896
8504,26.352
34920,7.8
38671,21.66
20490,-5.574
13586,-599.676
27011,-28.26
45501,0.42
5893,1.6196
27991,109.863
20971,1.9
6350,34.56
2507,-135.144
15217,108.24
14064,28.965
35616,0.0
4253,71.088
5742,41.2237
34576,122.94
23094,-112.77
33369,-54.972
953,182.688
37475,2.88
45856,1.11
44499,10.08
45292,6.9144
29776,15.992
25811,92.721
4012,34.92
38313,2.76
22049,175.88
16655,455.7
2658,107.6
12181,23.82
12435,302.175
45168,-12.024
27012,40.89
34180,9.92
38020,70.629
37671,15.66
4361,3.78
2666,-9.1816
31325,27.36
44736,9.63
26012,5.37
49392,-1.692
35485,8.91
15981,3.76
13905,7.28
26163,17.82
3893,215.7
11124,1.68
29832,-4.692
24235,31.44
847,2302.97
10608,99.432
37676,9.4392
42920,4.6088
19148,10.83
23514,36.0
11265,-100.794
48007,14.425
48570,0.24
31405,121.71
42519,-35.91
25004,4.8118
6757,2.04
37745,3.3186
37359,4.0095
43676,5.796
27072,3.96
45949,52.08
30295,28.7466
10964,5.7528
20457,23.58
30518,120.36
20037,5.6416
10632,0.0
45772,12.8184
49582,-1.4413
8140,296.1
46095,1.816
22167,16.88
48450,-11.745
32841,-0.0255
38068,7.92
12566,-81.864
2290,2.628
36837,58.14
16974,-77.085
44927,-16.164
24802,26.28
8132,174.015
42203,4.32
27618,8.88
6981,47.25
30773,3.72
38061,-18.2286
13205,21.8106
6119,5.4
32410,24.9804
44989,10.44
23626,154.08
21410,162.484
22288,-120.852
40098,11.64
38093,-12.78
40914,-8.211
46123,2.9568
49095,18.093
20847,-219.832
38786,28.35
1453,108.9
10175,247.722
10890,5.94
27061,8.08
18104,57.33
32520,-7.5
43466,1.14
23213,-1.828
6404,-84.858
38726,6.51
19110,4.32
46067,4.5188
40135,-5.0
18435,-373.5
27305,4.38
4615,47.52
38432,50.4426
49560,-4.128
8538,0.09
19550,76.44
34585,28.5
49537,6.384
27887,-175.54
26882,2.61
27865,-22.368
2194,13.98
34065,-21.681
35352,22.8904
38187,-15.0
19114,-30.51
12945,-7.731
39788,64.2
30584,22.8828
21696,1.986
48482,2.132
6730,15.3522
37150,5.4896
26932,4.8
45947,-12.294
12581,9.63
43263,5.7
5787,22.68
21512,-46.56
45651,0.1533
23549,1.78
3277,12.712
16152,107.995
37689,-125.112
48058,6.2244
31164,45.52
13399,8.25
48040,4.8924
33425,-0.7128
24889,34.2
18999,27.0
48653,-5.88
38279,6.2208
15350,-47.043
10311,244.25
11601,-11.3372
17515,-22.032
304,747.816
48222,5.4432
24915,-102.62
22460,157.426
152,1480.47
5862,15.57
47984,0.7317
3445,18.3645
27658,83.52
25642,62.7004
43460,9.9468
1418,583.38
4702,25.6
41957,0.7348
14831,13.482
5561,1.2
46983,6.03
7374,25.2936
16231,4.84
42168,3.9296
46599,6.4206
42580,3.96
22344,0.0
27545,-115.47
12347,0.0
14597,12.298
34075,2.1
20145,55.872
47225,14.418
45618,-8.328
7815,16.56
40830,11.94
48954,1.0738
11583,-193.988
30404,-21.744
46598,5.0112
39610,42.3625
8256,-24.08
21240,82.98
8694,5.04
6851,7.44
4726,-3.264
3257,38.43
45177,10.95
17823,-16.94
14589,9.72
17298,3.12
13293,9.6
35615,-145.848
27510,7.92
4832,347.086
15283,38.7792
6133,269.743
10092,13.5
4500,246.48
30213,-4.88
2942,25.8
14486,5.2
31464,38.7
6872,33.0288
7397,365.64
38322,29.1456
23176,23.9232
28542,-4.887
45718,4.65
31943,-33.48
37110,-20.128
19904,36.63
35465,9.0384
5020,10.64
14956,-50.535
22833,26.1
40876,7.95
32704,14.94
27996,22.5
31429,78.7528
49236,-6.876
38428,30.15
12966,2.245
41052,4.8986
2901,2.904
5352,-35.904
20315,-1.737
3628,-46.797
26652,73.321
26264,-27.216
15020,-13.2
45556,-14.7
16460,3.9
33279,47.856
4201,-27.6936
21041,15.21
18335,-196.968
29085,9.84
26765,11.086
38358,1.144
47276,4.68
28458,12.24
6535,2.646
20034,15.9912
42691,-1.884
43032,12.36
43350,23.12
2240,5.28
40466,-81.672
37630,5.1
10810,-3.21
26377,-39.909
21114,32.7285
11264,-54.5958
16166,20.064
45201,-18.786
2237,353.579
41716,-5.2278
11212,-0.012
6902,54.0
45400,19.047
19893,20.3
22479,42.0744
18106,1.26
6274,-81.927
21063,-1.92
33999,54.9976
4203,488.6
42118,17.3488
9273,89.91
12790,-167.04
19482,0.46
47535,0.0
23656,3.24
36647,4.56
16064,6.72
30466,3.52
37489,100.368
31470,9.48
15965,9.3296
28685,102.186
42090,7.11
15938,-10.128
25798,6.7008
491,77.55
29770,39.996
15594,21.33
48514,1.7055
16424,16.98
23633,5.82
11438,187.404
37009,-147.546
31675,76.32
17210,3.42
49092,-1.038
20413,-1.44
48234,-7.788
18524,-20.502
35249,29.76
30588,35.3626
43552,-8.736
23262,-13.194
44817,-11.472
7718,240.84
17224,7.3206
38433,6.12
31395,31.2664
2718,81.354
25225,7.04
7557,657.75
5726,-4.581
26458,64.56
31908,8.73
9920,-183.603
7870,-62.7725
48864,1.92
18496,-196.02
4364,59.4
48622,4.02
19452,5.123
32810,-5.2072
35378,-5.404
16380,90.0
35385,6.0
16171,1.296
5170,-38.568
20928,118.8
791,349.86
30578,9.8901
37058,-12.4146
41013,2.6406
37692,-26.514
38802,201.12
28446,9.84
27834,2.112
12044,62.1
1285,42.48
45662,-16.272
16408,90.12
44047,14.17
12515,265.05
13949,73.95
1043,65.52
26731,35.64
38806,-61.65
48987,-12.669
31134,-20.979
36745,18.0
9293,-114.391
46826,1.36
3169,115.92
19223,38.25
426,-32.784
32183,-61.884
12038,-297.48
31627,0.9
30433,25.3488
45708,-9.513
15625,21.912
14851,39.636
1190,17.532
3229,-28.56
28863,-156.679
29846,30.954
29702,0.0
932,0.666
30688,1.04
5356,-222.77
37908,4.5
21890,6.5164
9731,223.548
42023,-74.7456
27722,-27.468
24780,77.04
4530,469.44
2141,-5.853
23677,4.2
26073,44.34
30738,2.48
13114,1.5
21279,36.4736
29540,1.86
47580,6.2208
47762,2.9835
14598,1.1564
47059,-3.015
25853,137.151
9620,16.59
2558,8.892
47016,5.94
36847,11.4741
13852,4.98
18123,6.57
47983,-13.9587
21123,12.6077
42718,3.267
38448,5.76
6885,3.2
30861,13.14
46588,18.48
44828,9.352
9002,-21.2934
957,76.1616
16348,322.32
2760,127.26
48590,-6.435
15242,2.52
6314,31.82
17777,-46.88
17155,5.04
369,508.009
24372,1.14
23381,63.24
36134,4.1388
20851,17.46
33983,14.501
43845,-1.086
22046,143.46
8871,14.76
9733,71.22
9207,291.6
36271,13.9
35955,5.2773
18299,24.36
42098,1.23
7886,315.99
39010,10.9939
41960,5.346
44853,0.0
9199,131.76
28503,4.32
5661,1.596
3309,4.2
22269,6.06
3056,29.76
1905,11.22
23754,71.82
4156,91.8
943,-183.975
31942,-5.604
21660,19.74
41387,16.14
40768,5.9712
2294,-60.27
6803,6.0
28856,-19.78
45322,20.9664
22589,209.28
39190,43.92
9553,5.8605
31838,-81.585
11852,39.54
23335,0.0
289,790.416
30414,13.2
45665,3.64
44937,1.68
8822,330.72
30033,9.48
44886,5.28
27826,7.68
5116,275.583
16880,29.34
36879,-5.3235
37986,-36.66
21967,-48.1905
42656,0.543
38297,1.35
28243,74.5755
33874,-6.828
39947,22.92
29463,14.88
31444,9.1776
44692,-62.496
37469,-10.632
39235,-19.1898
16778,-119.844
10593,212.4
46432,-39.522
43289,11.43
17078,19.44
45614,9.6
26441,0.0
32036,23.7
45585,-3.3879
16752,18.36
6081,0.24
23146,-36.0171
1127,1.4805
26763,2.5302
26934,58.65
25730,15.6
35512,-8.316
14158,35.64
20938,29.28
22112,37.32
33155,1.08
33460,26.64
4851,-535.32
40285,3.4995
4093,112.32
23077,37.557
17196,99.558
41728,-7.32
6245,81.5949
31790,6.0
32897,23.25
1464,-292.1
48315,-9.7608
31702,-5.904
23820,-522.09
26904,92.28
40873,12.384
18151,14.28
39533,45.63
5286,4.8
45527,4.95
40909,-13.803
38209,-31.752
46554,-3.6003
38283,29.364
31111,5.25
42212,10.92
38707,-4.971
30259,51.87
30196,41.4294
48664,4.72
29970,35.16
42782,27.5632
8879,3.6
22493,26.73
33186,-4.992
26060,48.48
43811,-19.88
46159,5.88
27708,-7.616
10347,-228.564
40105,-43.92
37049,-3.924
32515,-8.784
11575,-4.1
12283,-32.928
8326,74.9985
35138,7.056
29331,14.2632
14526,22.6296
31268,-11.58
9433,545.82
18397,20.1
12851,86.9841
11634,215.16
12124,-23.44
2299,8.027
44345,1.2582
34161,-0.0657
2186,-96.96
44845,3.9
13370,306.489
46131,15.918
14198,-190.14
25111,26.73
16356,144.57
26334,41.354
21565,179.28
31582,-111.168
4660,18.09
6394,-8.74
648,32.34
41374,5.736
29618,9.6
1392,348.24
6014,-538.446
24311,-66.672
16000,81.1
4548,78.39
27133,5.94
29706,11.691
6882,43.0856
20537,-13.725
47097,10.02
38041,13.65
31574,86.25
35284,-26.118
6988,18.672
9123,152.25
6205,44.73
4402,-20.6688
16883,-12.168
6233,-10.5
6253,1.98
9520,195.18
2990,529.83
36194,19.12
38923,-17.96
6739,-2.6997
31306,48.3771
16214,74.0547
15980,-83.925
5262,90.2283
42425,-0.5133
15035,10.08
13486,266.868
9264,-93.912
26891,147.0
41554,-8.334
9685,292.59
37587,-3.544
28580,13.3371
17417,63.3
18480,83.52
19608,5.526
25729,0.51
20259,0.9783
33366,-87.168
24092,18.96
18215,4.96
45392,-6.564
1442,215.997
44879,8.22
35193,15.0
14459,-9.3
13729,41.9965
47860,2.8884
47281,6.06
29803,-39.2985
22570,-26.6352
36841,43.2
20849,-25.44
43784,6.2856
22894,0.0
27161,76.2624
14365,2.08
25455,6.8724
8761,0.0
15382,104.062
5438,28.2
14446,41.46
11398,-1.6752
7462,34.05
27852,31.6
48543,5.76
32377,-28.71
911,0.18
2772,175.86
2351,2.36
19969,1.5
37210,9.936
19302,51.84
49598,11.7
48155,3.52
3942,-3.255
9856,-15.9282
36662,24.06
28744,4.86
2595,64.0728
13464,261.819
2442,378.274
1295,0.0
21838,2.88
2649,-27.936
1807,0.416
24807,16.83
2861,6.2208
29666,4.32
25414,89.46
8897,9.48
9311,3.4104
36306,6.75
31696,-6.561
1748,-8.532
43275,15.4752
41597,14.628
45897,3.0
9441,63.873
27767,36.0
46730,6.7966
4563,26.16
27227,0.0
4619,15.54
8153,69.66
7811,17.2733
9270,16.7886
44377,-16.848
2158,-134.204
23730,60.12
13424,87.92
29953,4.2408
31807,13.72
34277,8.46
35925,21.0
36202,82.02
34430,2.76
31015,21.96
17880,-63.0056
10936,18.504
7062,220.08
43398,15.3
8568,12.12
3269,1.4
30764,22.488
18501,-54.06
8402,11.0808
12203,76.32
31773,-81.09
5861,167.04
36944,65.43
34561,-28.928
7936,633.22
41681,14.28
28818,43.4
12883,-314.681
22243,21.56
43898,15.387
30644,1.323
36090,26.64
32691,27.12
28537,17.52
14337,17.3712
21430,-4.2105
32853,7.44
14398,-67.3542
39376,-6.4422
5904,12.96
29884,13.65
14401,-347.117
26088,39.0
38655,-1.792
34902,15.0
48279,-4.14
25151,-33.408
8932,1.9656
6463,62.4
41397,8.64
37039,-15.75
32948,46.41
36872,-234.57
16830,1.359
40531,43.32
16625,3.18
23679,0.24
37725,10.6288
34472,48.72
18502,-128.85
10530,78.48
29683,5.04
44847,-15.72
46208,19.8
48117,-9.87
44091,-30.0
36256,-6.303
25002,10.4985
3126,31.2
44105,16.12
28017,12.09
44735,22.2
14286,-257.143
47662,6.09
15744,126.9
31404,12.2325
19260,12.6
15226,28.71
45057,-13.2153
28592,-44.235
8842,-0.3444
28858,59.7
17646,30.582
4520,-3.24
10134,-126.482
37978,-21.825
40422,-1.794
12630,207.147
16503,5.5177
1289,2.7
12728,43.14
42216,1.6784
3935,3.21
44643,-6.594
42059,8.73
20798,0.45
28530,-8.424
1451,72.04
1501,747.72
13297,236.04
35290,22.383
25565,8.8548
